Price,Close,High,Low,Open,Volume,Day_High_Low,Open_Close_Change,5_day_MA,20_day_MA,RSI,Trend,Next_Day_Change
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F,,,,,,,
Date,,,,,,,,,,,,
2016-10-20,1265.5999755859375,1270.5,1265.5,1270.0,415,5.0,-4.4000244140625,1260.360009765625,1284.8850036621093,22.41891092234438,0,0.300048828125
2016-10-21,1265.9000244140625,1265.9000244140625,1265.9000244140625,1265.9000244140625,224,0.0,0.0,1262.92001953125,1281.1600036621094,24.67953357773422,0,-3.9000244140625
2016-10-24,1262.0,1269.199951171875,1261.800048828125,1269.199951171875,42,7.39990234375,-7.199951171875,1264.4400146484375,1277.4000061035156,24.78546056560873,0,9.9000244140625
2016-10-25,1271.9000244140625,1274.0999755859375,1264.0999755859375,1264.0999755859375,61,10.0,7.800048828125,1266.660009765625,1274.010009765625,54.63572076742273,1,-7.0999755859375
2016-10-26,1264.800048828125,1274.0,1264.800048828125,1274.0,279,9.199951171875,-9.199951171875,1266.0400146484376,1270.955010986328,49.698869381376966,0,3.0999755859375
2016-10-27,1267.9000244140625,1269.4000244140625,1267.9000244140625,1269.4000244140625,338,1.5,-1.5,1266.5000244140624,1268.3800109863282,66.72819045599056,0,7.5999755859375
2016-10-28,1275.5,1281.5,1262.0,1270.300048828125,560,19.5,5.199951171875,1268.42001953125,1266.0700134277345,71.87491843597851,1,-4.0
2016-10-31,1271.5,1276.5999755859375,1271.5,1276.5999755859375,58,5.0999755859375,-5.0999755859375,1270.32001953125,1263.9800109863281,65.2388307028975,0,14.9000244140625
2016-11-01,1286.4000244140625,1290.699951171875,1279.0,1279.300048828125,49,11.699951171875,7.0999755859375,1273.22001953125,1262.8500122070313,73.94840928063178,1,20.4000244140625
2016-11-02,1306.800048828125,1307.0,1288.300048828125,1288.300048828125,30,18.699951171875,18.5,1281.62001953125,1264.8750122070312,78.71393384940183,1,-4.7000732421875
2016-11-03,1302.0999755859375,1303.0999755859375,1287.300048828125,1296.4000244140625,73,15.7999267578125,5.699951171875,1288.460009765625,1266.7200134277343,76.34401686403503,1,1.2000732421875
2016-11-04,1303.300048828125,1303.300048828125,1296.699951171875,1300.0,11,6.60009765625,3.300048828125,1294.02001953125,1269.3950134277343,76.31855923283827,1,-25.0
2016-11-07,1278.300048828125,1294.5,1278.300048828125,1292.0,34,16.199951171875,-13.699951171875,1295.380029296875,1270.8650146484374,57.84751644934915,0,-4.9000244140625
2016-11-08,1273.4000244140625,1289.4000244140625,1273.199951171875,1284.0999755859375,50,16.2000732421875,-10.699951171875,1292.780029296875,1271.8850158691407,52.51600423503554,0,-0.800048828125
2016-11-09,1272.5999755859375,1318.5999755859375,1270.0,1272.199951171875,108,48.5999755859375,0.4000244140625,1285.9400146484375,1272.9600158691405,53.246744423055155,1,-7.0999755859375
2016-11-10,1265.5,1287.5,1253.300048828125,1274.4000244140625,63,34.199951171875,-8.9000244140625,1278.62001953125,1273.4850158691406,49.82546961296541,0,-44.300048828125
2016-11-14,1221.199951171875,1229.5,1210.4000244140625,1227.800048828125,216,19.0999755859375,-6.60009765625,1262.2,1271.8900146484375,36.83871465676245,0,2.800048828125
2016-11-15,1224.0,1226.0,1222.5,1224.300048828125,20,3.5,-0.300048828125,1251.339990234375,1270.3700134277344,33.80664724880097,0,-0.5999755859375
2016-11-16,1223.4000244140625,1229.300048828125,1223.0,1229.300048828125,66,6.300048828125,-5.9000244140625,1241.339990234375,1268.5000122070312,35.3606980958276,0,-6.9000244140625
2016-11-17,1216.5,1225.0,1211.0,1224.5999755859375,1139,14.0,-8.0999755859375,1230.1199951171875,1265.9300109863282,32.30030576360615,0,-8.0
2016-11-18,1208.5,1211.9000244140625,1207.199951171875,1211.9000244140625,607,4.7000732421875,-3.4000244140625,1218.7199951171874,1263.0750122070312,26.99181225361724,0,1.0999755859375
2016-11-21,1209.5999755859375,1209.5999755859375,1209.5999755859375,1209.5999755859375,19,0.0,0.0,1216.4,1260.260009765625,28.31118194081955,0,1.4000244140625
2016-11-22,1211.0,1211.0999755859375,1207.5999755859375,1210.4000244140625,19,3.5,0.5999755859375,1213.8,1257.710009765625,20.82049566849865,1,-21.9000244140625
2016-11-23,1189.0999755859375,1213.800048828125,1186.800048828125,1212.800048828125,309,27.0,-23.7000732421875,1206.939990234375,1253.5700073242188,4.973302437571036,0,-10.9000244140625
2016-11-25,1178.199951171875,1189.300048828125,1177.0,1177.0,14,12.300048828125,1.199951171875,1199.27998046875,1249.2400024414062,4.748071087761161,1,12.4000244140625
2016-11-28,1190.5999755859375,1190.5999755859375,1188.0,1188.0,189914,2.5999755859375,2.5999755859375,1195.6999755859374,1245.375,11.951415922857606,1,-2.699951171875
2016-11-29,1187.9000244140625,1194.800048828125,1179.4000244140625,1193.199951171875,42124,15.4000244140625,-5.2999267578125,1191.3599853515625,1240.9950012207032,14.069991412394302,0,-17.0999755859375
2016-11-30,1170.800048828125,1193.300048828125,1167.9000244140625,1187.0999755859375,7158,25.4000244140625,-16.2999267578125,1183.3199951171875,1235.9600036621093,12.826128684994302,0,-3.9000244140625
2016-12-01,1166.9000244140625,1174.5999755859375,1160.0,1172.699951171875,1588,14.5999755859375,-5.7999267578125,1178.8800048828125,1229.9850036621094,12.544338052343988,0,8.199951171875
2016-12-02,1175.0999755859375,1177.300048828125,1166.4000244140625,1172.300048828125,1521,10.9000244140625,2.7999267578125,1178.260009765625,1223.4,18.2137911911979,1,-1.0999755859375
2016-12-05,1174.0,1186.699951171875,1157.0,1181.800048828125,358,29.699951171875,-7.800048828125,1174.9400146484375,1216.9950012207032,26.16164082228535,0,-6.4000244140625
2016-12-06,1167.5999755859375,1174.5,1167.0999755859375,1170.9000244140625,652,7.4000244140625,-3.300048828125,1170.8800048828125,1210.2099975585938,22.514601445093916,0,7.4000244140625
2016-12-07,1175.0,1178.5,1166.4000244140625,1167.699951171875,182,12.0999755859375,7.300048828125,1171.7199951171874,1205.0449951171875,27.879335643072736,1,-5.199951171875
2016-12-08,1169.800048828125,1177.800048828125,1169.0999755859375,1173.800048828125,322,8.7000732421875,-4.0,1172.3,1199.8649963378907,28.319418595952754,0,-10.4000244140625
2016-12-09,1159.4000244140625,1168.800048828125,1156.0,1166.5999755859375,365,12.800048828125,-7.199951171875,1169.160009765625,1194.2049987792968,27.70209515277641,0,4.0999755859375
2016-12-12,1163.5,1163.9000244140625,1153.0,1158.300048828125,331,10.9000244140625,5.199951171875,1167.060009765625,1189.104998779297,29.61981187568469,1,-6.800048828125
2016-12-13,1156.699951171875,1164.0,1155.4000244140625,1163.5,637,8.5999755859375,-6.800048828125,1164.8800048828125,1185.8799987792968,27.08858699235232,0,4.60009765625
2016-12-14,1161.300048828125,1164.0,1142.0,1159.800048828125,487,22.0,1.5,1162.1400146484375,1182.7450012207032,36.26486826186235,1,-33.5
2016-12-15,1127.800048828125,1143.300048828125,1123.9000244140625,1139.800048828125,244,19.4000244140625,-12.0,1153.7400146484374,1177.9650024414063,29.644635514755905,0,7.5
2016-12-16,1135.300048828125,1140.9000244140625,1126.9000244140625,1126.9000244140625,146,14.0,8.4000244140625,1148.92001953125,1173.9050048828126,26.74519957824664,1,5.199951171875
2016-12-19,1140.5,1140.699951171875,1137.9000244140625,1139.4000244140625,249,2.7999267578125,1.0999755859375,1144.32001953125,1170.5050048828125,30.477753343609763,1,-9.0
2016-12-20,1131.5,1133.5,1126.5,1133.5,46,7.0,-2.0,1139.280029296875,1166.6000061035156,32.656649650812255,0,-0.4000244140625
2016-12-21,1131.0999755859375,1136.0999755859375,1130.0,1136.0999755859375,50,6.0999755859375,-5.0,1133.2400146484374,1162.6050048828124,33.69761707293753,0,-2.2999267578125
2016-12-22,1128.800048828125,1132.800048828125,1128.300048828125,1131.199951171875,104,4.5,-2.39990234375,1133.4400146484375,1159.5900085449218,27.719001020972826,0,3.0999755859375
2016-12-23,1131.9000244140625,1132.800048828125,1130.300048828125,1130.9000244140625,70,2.5,1.0,1132.760009765625,1157.2750122070313,30.12277342763906,1,5.4000244140625
2016-12-27,1137.300048828125,1142.199951171875,1134.300048828125,1134.300048828125,84,7.89990234375,3.0,1132.12001953125,1154.6100158691406,35.557712246942714,1,2.0999755859375
2016-12-28,1139.4000244140625,1141.199951171875,1138.0,1141.199951171875,1570,3.199951171875,-1.7999267578125,1133.7000244140625,1152.1850158691407,32.12852193160384,0,17.0
2016-12-29,1156.4000244140625,1158.800048828125,1143.5999755859375,1143.800048828125,950,15.2000732421875,12.5999755859375,1138.7600341796874,1151.4650146484375,43.98562770316101,1,-6.4000244140625
2016-12-30,1150.0,1162.0,1150.0,1162.0,16,12.0,-12.0,1143.0000244140624,1150.6200134277344,45.623825755466164,0,10.4000244140625
2017-01-03,1160.4000244140625,1160.800048828125,1146.5,1155.199951171875,52,14.300048828125,5.2000732421875,1148.7000244140625,1149.8850158691407,48.636775026813574,1,3.4000244140625
2017-01-04,1163.800048828125,1165.0,1156.300048828125,1156.300048828125,36,8.699951171875,7.5,1154.0000244140624,1149.375018310547,53.218537857274086,1,15.89990234375
2017-01-05,1179.699951171875,1183.300048828125,1171.5,1172.0,500,11.800048828125,7.699951171875,1162.060009765625,1149.9800170898438,57.56575843300079,1,-7.7999267578125
2017-01-06,1171.9000244140625,1176.5,1171.9000244140625,1176.5,16,4.5999755859375,-4.5999755859375,1165.160009765625,1149.825018310547,72.9927406820933,0,11.5999755859375
2017-01-09,1183.5,1183.5999755859375,1173.0,1173.9000244140625,62,10.5999755859375,9.5999755859375,1171.860009765625,1150.5100158691407,74.10003442391218,1,0.699951171875
2017-01-10,1184.199951171875,1188.9000244140625,1182.300048828125,1184.300048828125,8,6.5999755859375,-0.10009765625,1176.6199951171875,1151.7500122070312,72.87961407787466,0,11.4000244140625
2017-01-11,1195.5999755859375,1197.0,1176.5,1187.5,20,20.5,8.0999755859375,1182.97998046875,1153.3550109863281,82.73754823907879,1,3.300048828125
2017-01-12,1198.9000244140625,1204.300048828125,1192.300048828125,1192.699951171875,110,12.0,6.2000732421875,1186.8199951171875,1155.4650146484375,83.63104176556642,1,-3.5999755859375
2017-01-13,1195.300048828125,1196.0,1187.699951171875,1195.699951171875,65,8.300048828125,-0.39990234375,1191.5,1157.1650146484376,82.56615837838743,0,16.699951171875
2017-01-17,1212.0,1214.5999755859375,1200.800048828125,1205.5,79,13.7999267578125,6.5,1197.2,1161.3750122070312,84.61542519463228,1,-0.699951171875
2017-01-18,1211.300048828125,1214.699951171875,1203.0999755859375,1213.5999755859375,114,11.5999755859375,-2.2999267578125,1202.62001953125,1165.1750122070312,83.3334066489976,0,-10.4000244140625
2017-01-19,1200.9000244140625,1204.0,1195.800048828125,1200.5,26,8.199951171875,0.4000244140625,1203.680029296875,1168.1950134277345,75.77539844306378,1,3.4000244140625
2017-01-20,1204.300048828125,1212.0999755859375,1202.800048828125,1202.800048828125,38,9.2999267578125,1.5,1204.7600341796874,1171.8350158691405,72.65851554406838,1,10.699951171875
2017-01-23,1215.0,1215.0,1210.0,1212.0,16,5.0,3.0,1208.7000244140625,1176.0300170898438,79.54552012056135,1,-4.699951171875
2017-01-24,1210.300048828125,1219.0,1207.699951171875,1219.0,24,11.300048828125,-8.699951171875,1208.3600341796875,1180.1050170898438,73.92146512909882,0,-13.0
2017-01-25,1197.300048828125,1202.800048828125,1194.9000244140625,1202.0,403,7.9000244140625,-4.699951171875,1205.5600341796876,1183.375018310547,64.70592648322841,0,-7.800048828125
2017-01-26,1189.5,1199.699951171875,1185.5999755859375,1199.699951171875,19,14.0999755859375,-10.199951171875,1203.280029296875,1185.9850158691406,54.631411587701564,0,-1.4000244140625
2017-01-27,1188.0999755859375,1188.300048828125,1187.9000244140625,1187.9000244140625,234352,0.4000244140625,0.199951171875,1200.0400146484376,1188.4200134277344,58.14887680465292,1,5.0999755859375
2017-01-30,1193.199951171875,1198.5,1187.0999755859375,1191.699951171875,50503,11.4000244140625,1.5,1195.6800048828125,1190.260009765625,55.22064659227684,1,15.4000244140625
2017-01-31,1208.5999755859375,1214.699951171875,1193.5,1194.9000244140625,3212,21.199951171875,13.699951171875,1195.339990234375,1193.190008544922,61.33830388027123,1,-3.0
2017-02-01,1205.5999755859375,1211.9000244140625,1197.9000244140625,1211.9000244140625,1145,14.0,-6.300048828125,1196.9999755859376,1195.4500061035155,55.04032506158893,0,11.0999755859375
2017-02-02,1216.699951171875,1224.199951171875,1208.9000244140625,1209.699951171875,1512,15.2999267578125,7.0,1202.4399658203124,1198.0950012207031,58.31773227325984,1,1.800048828125
2017-02-03,1218.5,1220.5999755859375,1206.199951171875,1214.9000244140625,865,14.4000244140625,3.5999755859375,1208.519970703125,1200.0350036621094,61.026597880245724,1,11.5
2017-02-06,1230.0,1235.4000244140625,1218.5,1221.9000244140625,908,16.9000244140625,8.0999755859375,1215.87998046875,1202.9400024414062,59.00000000000001,1,4.199951171875
2017-02-07,1234.199951171875,1236.199951171875,1228.5,1234.199951171875,1177,7.699951171875,0.0,1220.9999755859376,1205.475,61.06275475543478,0,3.4000244140625
2017-02-08,1237.5999755859375,1243.9000244140625,1231.0,1232.0999755859375,288,12.9000244140625,5.5,1227.3999755859375,1208.145001220703,69.01551874190415,1,-2.5
2017-02-09,1235.0999755859375,1243.5,1226.9000244140625,1239.4000244140625,885,16.5999755859375,-4.300048828125,1231.07998046875,1210.1200012207032,66.10875241810369,0,-0.699951171875
2017-02-10,1234.4000244140625,1234.4000244140625,1221.5,1227.5999755859375,391,12.9000244140625,6.800048828125,1234.2599853515626,1211.895001220703,61.33179319343729,1,-10.0
2017-02-13,1224.4000244140625,1231.0999755859375,1219.0,1230.5,398,12.0999755859375,-6.0999755859375,1233.139990234375,1213.35,57.75576006542645,0,-0.5
2017-02-14,1223.9000244140625,1233.5,1222.0999755859375,1225.9000244140625,159,11.4000244140625,-2.0,1231.0800048828125,1213.945001220703,66.96426486135526,0,7.7999267578125
2017-02-15,1231.699951171875,1231.699951171875,1217.300048828125,1225.5,175,14.39990234375,6.199951171875,1229.9,1214.9649963378906,76.91326768931822,1,8.300048828125
2017-02-16,1240.0,1240.699951171875,1233.199951171875,1234.5,87,7.5,5.5,1230.8800048828125,1216.9199951171875,80.42208029170966,1,-2.4000244140625
2017-02-17,1237.5999755859375,1241.199951171875,1234.800048828125,1240.699951171875,301,6.39990234375,-3.0999755859375,1231.5199951171876,1218.5849914550781,76.87653603957088,0,-0.0999755859375
2017-02-21,1237.5,1237.5,1228.0999755859375,1237.300048828125,119,9.4000244140625,0.199951171875,1234.139990234375,1219.7099914550781,71.47106676509692,1,-5.5
2017-02-22,1232.0,1238.5999755859375,1231.800048828125,1236.0999755859375,36,6.7999267578125,-4.0999755859375,1235.7599853515626,1220.794989013672,68.91121211750242,0,18.199951171875
2017-02-23,1250.199951171875,1250.300048828125,1236.0999755859375,1236.0999755859375,112,14.2000732421875,14.0999755859375,1239.4599853515624,1223.4399841308593,71.78156212101008,1,6.7000732421875
2017-02-24,1256.9000244140625,1258.800048828125,1250.0,1250.0,1264,8.800048828125,6.9000244140625,1242.839990234375,1226.8099853515625,73.47191857992404,1,0.5
2017-02-27,1257.4000244140625,1263.0999755859375,1250.4000244140625,1254.699951171875,544,12.699951171875,2.7000732421875,1246.8,1230.2749877929687,69.3503197452383,1,-4.800048828125
2017-02-28,1252.5999755859375,1257.300048828125,1247.199951171875,1253.5999755859375,721,10.10009765625,-1.0,1249.8199951171875,1233.2449890136718,62.885166752435,0,-3.699951171875
2017-03-01,1248.9000244140625,1248.9000244140625,1236.9000244140625,1247.800048828125,138,12.0,1.0999755859375,1253.2,1235.259991455078,57.8800952046935,1,-17.0
2017-03-02,1231.9000244140625,1247.5999755859375,1230.699951171875,1247.199951171875,79,16.9000244140625,-15.2999267578125,1249.5400146484376,1236.5749938964843,48.14387877929618,0,-6.4000244140625
2017-03-03,1225.5,1235.199951171875,1222.9000244140625,1231.699951171875,121,12.2999267578125,-6.199951171875,1243.260009765625,1237.0149963378906,45.15776819929734,0,-1.0
2017-03-06,1224.5,1235.199951171875,1224.5,1235.199951171875,29,10.699951171875,-10.699951171875,1236.6800048828125,1237.3149963378905,50.060298888115014,0,-9.4000244140625
2017-03-07,1215.0999755859375,1225.4000244140625,1213.699951171875,1224.300048828125,53,11.7000732421875,-9.2000732421875,1229.1800048828125,1236.5699951171875,45.20694763212974,0,-6.5999755859375
2017-03-08,1208.5,1212.199951171875,1206.699951171875,1212.199951171875,24,5.5,-3.699951171875,1221.1,1235.2849975585937,37.1965087389315,0,-6.0999755859375
2017-03-09,1202.4000244140625,1205.5999755859375,1202.300048828125,1204.5,37,3.2999267578125,-2.0999755859375,1215.2,1233.525,28.733051356512874,0,-1.7000732421875
2017-03-10,1200.699951171875,1203.300048828125,1196.199951171875,1196.199951171875,3,7.10009765625,4.5,1210.239990234375,1231.804998779297,28.962375372161034,1,1.7000732421875
2017-03-13,1202.4000244140625,1210.0,1202.300048828125,1206.199951171875,35,7.699951171875,-3.7999267578125,1205.8199951171875,1230.2049987792968,30.34719573725269,0,-0.5
2017-03-14,1201.9000244140625,1205.9000244140625,1196.800048828125,1203.0999755859375,22,9.0999755859375,-1.199951171875,1203.1800048828125,1229.0799987792968,32.147144385863044,0,-1.800048828125
2017-03-15,1200.0999755859375,1221.199951171875,1197.699951171875,1198.199951171875,36,23.5,1.9000244140625,1201.5,1227.8899963378906,13.107674938290913,1,26.4000244140625
2017-03-16,1226.5,1231.4000244140625,1222.199951171875,1222.199951171875,47,9.2000732421875,4.300048828125,1206.3199951171875,1227.6299987792968,32.64843141435382,1,3.300048828125
2017-03-17,1229.800048828125,1230.9000244140625,1227.0999755859375,1227.0999755859375,26,3.800048828125,2.7000732421875,1212.1400146484375,1227.1200012207032,34.73457212727142,1,3.7999267578125
2017-03-20,1233.5999755859375,1234.4000244140625,1229.300048828125,1229.300048828125,23,5.0999755859375,4.2999267578125,1218.3800048828125,1226.9200012207032,39.373619201328296,1,12.5
2017-03-21,1246.0999755859375,1246.0999755859375,1226.4000244140625,1226.4000244140625,11,19.699951171875,19.699951171875,1227.2199951171874,1227.35,48.574316059548316,1,3.2000732421875
2017-03-22,1249.300048828125,1249.5,1247.699951171875,1247.9000244140625,3,1.800048828125,1.4000244140625,1237.060009765625,1228.2150024414063,60.308038535913006,1,-2.4000244140625
2017-03-23,1246.9000244140625,1247.5,1244.800048828125,1246.4000244140625,16,2.699951171875,0.5,1241.1400146484375,1228.0500061035157,63.308428441073175,1,1.2999267578125
2017-03-24,1248.199951171875,1248.300048828125,1247.5999755859375,1248.0,3,0.7000732421875,0.199951171875,1244.8199951171875,1227.6150024414062,64.68394907849995,1,7.2000732421875
2017-03-27,1255.4000244140625,1257.699951171875,1253.800048828125,1255.800048828125,72,3.89990234375,-0.4000244140625,1249.1800048828125,1227.5150024414063,75.66874107800969,0,-0.0999755859375
2017-03-28,1255.300048828125,1255.9000244140625,1255.300048828125,1255.9000244140625,19,0.5999755859375,-0.5999755859375,1251.02001953125,1227.6500061035156,82.49992370631338,0,-1.9000244140625
2017-03-29,1253.4000244140625,1253.4000244140625,1252.0999755859375,1252.199951171875,190678,1.300048828125,1.2000732421875,1251.8400146484375,1227.8750061035157,87.61045695149616,1,-8.4000244140625
2017-03-30,1245.0,1253.5999755859375,1241.0999755859375,1253.0999755859375,51328,12.5,-8.0999755859375,1251.460009765625,1228.5300048828126,79.731478963012,0,2.300048828125
2017-03-31,1247.300048828125,1248.800048828125,1238.699951171875,1242.0999755859375,8223,10.10009765625,5.2000732421875,1251.280029296875,1229.6200073242187,79.89340415883072,1,3.5
2017-04-03,1250.800048828125,1252.4000244140625,1243.5999755859375,1247.5,1160,8.800048828125,3.300048828125,1250.3600341796875,1230.935009765625,81.30594547958181,1,4.199951171875
2017-04-04,1255.0,1260.300048828125,1253.0,1253.0999755859375,724,7.300048828125,1.9000244140625,1250.3000244140626,1232.9300109863282,84.09934233771118,1,-9.5999755859375
2017-04-05,1245.4000244140625,1255.4000244140625,1243.0,1255.4000244140625,907,12.4000244140625,-10.0,1248.7000244140625,1234.7750122070313,64.83516694102113,0,4.9000244140625
2017-04-06,1250.300048828125,1257.5,1249.0,1256.0999755859375,169,8.5,-5.7999267578125,1249.7600341796874,1237.1700134277344,65.69677233623335,0,4.0
2017-04-07,1254.300048828125,1269.0999755859375,1249.5,1249.5,445,19.5999755859375,4.800048828125,1251.1600341796875,1239.8500183105468,65.80155317876093,1,-3.2000732421875
2017-04-10,1251.0999755859375,1255.199951171875,1246.800048828125,1252.699951171875,182,8.39990234375,-1.5999755859375,1251.22001953125,1242.2850158691406,54.44838311699595,0,20.0999755859375
2017-04-11,1271.199951171875,1273.5,1254.5,1254.5,401,19.0,16.699951171875,1254.460009765625,1245.7500122070312,64.97939335644483,1,4.10009765625
2017-04-12,1275.300048828125,1285.0999755859375,1272.0,1275.0,492,13.0999755859375,0.300048828125,1260.4400146484375,1249.5100158691407,68.98393016549629,1,10.5999755859375
2017-04-13,1285.9000244140625,1287.5999755859375,1282.0,1285.300048828125,915,5.5999755859375,0.5999755859375,1267.560009765625,1252.4800170898438,72.41377808807329,1,3.5
2017-04-17,1289.4000244140625,1294.800048828125,1284.300048828125,1291.800048828125,73,10.5,-2.4000244140625,1274.5800048828125,1255.4600158691405,71.14424008332347,0,2.2999267578125
2017-04-18,1291.699951171875,1291.699951171875,1278.5999755859375,1283.9000244140625,394,13.0999755859375,7.7999267578125,1282.7,1258.3650146484374,72.03381314101617,1,-10.2999267578125
2017-04-19,1281.4000244140625,1288.0,1274.0,1288.0,194,14.0,-6.5999755859375,1284.7400146484374,1260.1300170898437,65.38461538461539,0,0.5
2017-04-20,1281.9000244140625,1281.9000244140625,1276.199951171875,1279.699951171875,127,5.7000732421875,2.2000732421875,1286.060009765625,1261.7600158691407,72.20218727736116,1,5.5
2017-04-21,1287.4000244140625,1287.4000244140625,1279.199951171875,1279.800048828125,474,8.2000732421875,7.5999755859375,1286.360009765625,1263.7850158691406,73.2329140315912,1,-11.5999755859375
2017-04-24,1275.800048828125,1276.4000244140625,1265.0,1275.0,605,11.4000244140625,0.800048828125,1283.6400146484375,1265.165020751953,63.24153912202388,1,-10.2000732421875
2017-04-25,1265.5999755859375,1276.9000244140625,1262.0999755859375,1275.5999755859375,356,14.800048828125,-10.0,1278.42001953125,1265.6750183105469,55.27887102010148,0,-3.5
2017-04-26,1262.0999755859375,1266.0,1262.0999755859375,1266.0,1156,3.9000244140625,-3.9000244140625,1274.560009765625,1266.0150146484375,58.854688507273735,0,1.5999755859375
2017-04-27,1263.699951171875,1267.199951171875,1262.199951171875,1266.699951171875,206,5.0,-3.0,1270.9199951171875,1266.530010986328,57.36258370535715,0,2.4000244140625
2017-04-28,1266.0999755859375,1267.199951171875,1264.699951171875,1265.9000244140625,85,2.5,0.199951171875,1266.6599853515625,1267.585009765625,56.59950980726824,1,-12.7999267578125
2017-05-01,1253.300048828125,1269.300048828125,1253.300048828125,1268.699951171875,34,16.0,-15.39990234375,1262.1599853515625,1267.885009765625,51.11114947219938,0,1.7999267578125
2017-05-02,1255.0999755859375,1256.199951171875,1251.199951171875,1256.199951171875,90,5.0,-1.0999755859375,1260.0599853515625,1268.1000061035156,40.024777149357206,0,-8.699951171875
2017-05-03,1246.4000244140625,1255.800048828125,1238.699951171875,1255.0999755859375,195,17.10009765625,-8.699951171875,1256.9199951171875,1267.6700073242187,33.059711638224044,0,-19.9000244140625
2017-05-04,1226.5,1239.800048828125,1224.199951171875,1239.800048828125,72,15.60009765625,-13.300048828125,1249.4800048828124,1266.7250061035156,18.60454913214987,0,-1.699951171875
2017-05-05,1224.800048828125,1233.699951171875,1224.800048828125,1227.0,16,8.89990234375,-2.199951171875,1241.22001953125,1265.4500061035155,15.193859631814675,0,0.5
2017-05-08,1225.300048828125,1234.0,1224.0,1224.0,43,10.0,1.300048828125,1235.62001953125,1264.0000061035157,13.516439293331729,1,-11.0
2017-05-09,1214.300048828125,1226.199951171875,1214.0,1226.0999755859375,55,12.199951171875,-11.7999267578125,1227.4600341796875,1262.160009765625,13.413249379330537,0,3.0
2017-05-10,1217.300048828125,1220.199951171875,1217.300048828125,1219.800048828125,23,2.89990234375,-2.5,1221.6400390625,1259.4650146484375,15.711203405534647,0,5.39990234375
2017-05-11,1222.699951171875,1222.699951171875,1218.300048828125,1218.5,13,4.39990234375,4.199951171875,1220.880029296875,1256.835009765625,15.62154203394887,1,3.5
2017-05-12,1226.199951171875,1229.5,1226.0999755859375,1228.0,29,3.4000244140625,-1.800048828125,1221.160009765625,1253.8500061035156,21.16265205603895,0,2.4000244140625
2017-05-15,1228.5999755859375,1232.699951171875,1227.5,1227.5,13,5.199951171875,1.0999755859375,1221.8199951171875,1250.8100036621095,26.342622367361216,1,6.4000244140625
2017-05-16,1235.0,1237.300048828125,1230.4000244140625,1230.4000244140625,20,6.9000244140625,4.5999755859375,1225.9599853515624,1247.9750061035156,33.29219153813618,1,22.5
2017-05-17,1257.5,1259.199951171875,1240.699951171875,1241.0,26,18.5,16.5,1233.9999755859376,1246.7800048828126,46.96080097465,1,-5.800048828125
2017-05-18,1251.699951171875,1260.0,1245.800048828125,1254.800048828125,43,14.199951171875,-3.10009765625,1239.7999755859375,1245.270001220703,43.16885463294863,0,1.0
2017-05-19,1252.699951171875,1252.699951171875,1252.699951171875,1252.699951171875,14,0.0,0.0,1245.0999755859375,1243.5349975585937,49.67943451100069,0,8.0
2017-05-22,1260.699951171875,1260.699951171875,1251.699951171875,1251.699951171875,14,9.0,9.0,1251.519970703125,1242.7799926757812,52.80560104995223,1,-5.89990234375
2017-05-23,1254.800048828125,1261.5999755859375,1250.5999755859375,1261.5,20,11.0,-6.699951171875,1255.47998046875,1242.2399963378907,54.32991494079583,0,-2.4000244140625
2017-05-24,1252.4000244140625,1257.800048828125,1249.699951171875,1251.9000244140625,14,8.10009765625,0.5,1254.4599853515624,1241.7549987792968,66.28934854275462,1,3.4000244140625
2017-05-25,1255.800048828125,1258.300048828125,1255.800048828125,1257.0999755859375,11,2.5,-1.2999267578125,1255.2800048828126,1241.3600036621094,69.08868142936605,0,11.7999267578125
2017-05-26,1267.5999755859375,1267.5999755859375,1267.5999755859375,1267.5999755859375,271457,0.0,0.0,1258.260009765625,1241.4350036621095,72.86485544876405,0,-5.5
2017-05-30,1262.0999755859375,1270.0,1258.4000244140625,1267.4000244140625,129819,11.5999755859375,-5.300048828125,1258.5400146484376,1241.875,77.47126081972435,0,9.9000244140625
2017-05-31,1272.0,1273.199951171875,1258.5,1262.4000244140625,2712,14.699951171875,9.5999755859375,1261.9800048828124,1242.7200012207031,79.12673485624548,1,-5.0
2017-06-01,1267.0,1269.199951171875,1260.800048828125,1268.0,825,8.39990234375,-1.0,1264.9,1243.75,73.6898656834893,0,9.800048828125
2017-06-02,1276.800048828125,1279.0,1259.0,1265.199951171875,1732,20.0,11.60009765625,1269.1,1246.2650024414063,75.35073792568637,1,2.5
2017-06-05,1279.300048828125,1282.0,1277.0,1279.199951171875,433,5.0,0.10009765625,1271.4400146484375,1248.9900024414062,75.37540583175807,1,15.0999755859375
2017-06-06,1294.4000244140625,1295.199951171875,1279.4000244140625,1279.4000244140625,942,15.7999267578125,15.0,1277.9000244140625,1252.445001220703,77.34808368674908,1,-4.300048828125
2017-06-07,1290.0999755859375,1293.0999755859375,1284.300048828125,1291.5999755859375,641,8.7999267578125,-1.5,1281.52001953125,1256.2349975585937,68.0309550784072,0,-13.7999267578125
2017-06-08,1276.300048828125,1287.5999755859375,1268.0999755859375,1285.4000244140625,319,19.5,-9.0999755859375,1283.380029296875,1259.1849975585938,62.500062027659375,0,-7.800048828125
